customer.id;order.date;order.id;order.line;product.id;quantity;bikes.category;bikes.material;bikes.model;bikes.price;bikes.subcategory
12;41347;736;1;33;1;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
12;41347;736;2;53;1;Mountain;Carbon;Trigger Carbon 3;3730; Over Mountain
12;41347;736;3;4;1;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 2;5330; Elite Road
12;41347;736;4;28;1;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
12;41347;736;5;93;1;Mountain;Aluminum;Trail 5;815; Sport
12;41347;736;6;77;1;Mountain;Aluminum;Beast of the East 2;2130; Trail
12;41380;783;1;70;1;Mountain;Carbon;F-Si Carbon 4;2880; Cross Country Race
12;41380;783;2;93;1;Mountain;Aluminum;Trail 5;815; Sport
12;41380;783;3;79;1;Mountain;Aluminum;Bad Habit 1;3200; Trail
12;41380;783;4;9;2;Road;Carbon;Supersix Evo 105;2240; Elite Road
12;41380;783;5;12;1;Road;Aluminum;CAAD12 Disc Dura Ace;4260; Elite Road
12;41380;783;6;35;1;Road;Aluminum;Synapse Disc Tiagra;1250; Endurance Road
12;41380;783;7;17;1;Road;Aluminum;CAAD12 105;1680; Elite Road
12;41380;783;8;67;1;Mountain;Carbon;F-Si Hi-Mod Team;9060; Cross Country Race
12;41380;783;9;13;1;Road;Aluminum;CAAD12 Red;3200; Elite Road
12;41380;783;10;62;1;Mountain;Carbon;Scalpel 29 Carbon Race;6390; Cross Country Race
12;41380;783;11;89;2;Mountain;Aluminum;Trail 1;1520; Sport
12;41380;783;12;31;2;Road;Carbon;Synapse Carbon 105;2240; Endurance Road
12;41380;783;13;7;1;Road;Carbon;Supersix Evo Ultegra 3;3200; Elite Road
12;41380;783;14;55;1;Mountain;Carbon;Scalpel-Si Black Inc.;12790; Cross Country Race
12;41380;783;15;95;1;Mountain;Aluminum;Catalyst 2;585; Sport
12;41380;783;16;57;1;Mountain;Carbon;Scalpel-Si Hi-Mod 1;7460; Cross Country Race
12;41380;783;17;54;1;Mountain;Carbon;Trigger Carbon 4;3200; Over Mountain
12;41380;783;18;96;1;Mountain;Aluminum;Catalyst 3;480; Sport
12;41380;783;19;66;1;Mountain;Carbon;F-Si Black Inc.;11190; Cross Country Race
12;41380;783;20;61;1;Mountain;Aluminum;Scalpel-Si 5;3200; Cross Country Race
12;41380;783;21;33;1;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
12;41505;979;1;46;1;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
12;41505;979;2;94;1;Mountain;Aluminum;Catalyst 1;705; Sport
12;41505;979;3;70;1;Mountain;Carbon;F-Si Carbon 4;2880; Cross Country Race
12;41535;1022;1;42;2;Road;Carbon;Slice 105;1950; Triathalon
12;41535;1022;2;34;1;Road;Aluminum;Synapse Disc 105;1570; Endurance Road
12;41535;1022;3;16;1;Road;Aluminum;CAAD12 Disc 105;1950; Elite Road
12;41535;1022;4;9;2;Road;Carbon;Supersix Evo 105;2240; Elite Road
12;41535;1022;5;79;1;Mountain;Aluminum;Bad Habit 1;3200; Trail
12;41535;1022;6;24;1;Road;Carbon;Synapse Hi-Mod Dura Ace;5860; Endurance Road
12;41535;1022;7;72;1;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
12;41535;1022;8;36;1;Road;Aluminum;Synapse Sora;1030; Endurance Road
12;41535;1022;9;92;1;Mountain;Aluminum;Trail 4;980; Sport
12;41535;1022;10;90;1;Mountain;Aluminum;Trail 2;1350; Sport
12;41820;1329;1;32;1;Road;Carbon;Syapse Carbon Tiagra;1840; Endurance Road
12;41820;1329;2;8;1;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
12;41842;1364;1;37;3;Road;Aluminum;Synapse Claris;870; Endurance Road
12;41842;1364;2;28;3;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
12;41842;1364;3;73;1;Mountain;Aluminum;F-Si 3;1840; Cross Country Race
12;41842;1364;4;86;1;Mountain;Aluminum;Habit 4;2880; Trail
12;41842;1364;5;93;1;Mountain;Aluminum;Trail 5;815; Sport
12;41842;1364;6;97;1;Mountain;Aluminum;Catalyst 4;415; Sport
12;41842;1364;7;27;1;Road;Carbon;Synapse Carbon Disc Ultegra;3730; Endurance Road
12;41842;1364;8;7;1;Road;Carbon;Supersix Evo Ultegra 3;3200; Elite Road
12;41842;1364;9;51;1;Mountain;Carbon;Trigger Carbon 1;8200; Over Mountain
12;41842;1364;10;12;1;Road;Aluminum;CAAD12 Disc Dura Ace;4260; Elite Road
12;41842;1364;11;42;1;Road;Carbon;Slice 105;1950; Triathalon
12;41842;1364;12;20;1;Road;Aluminum;CAAD8 Sora;1030; Elite Road
12;41842;1364;13;91;2;Mountain;Aluminum;Trail 3;1080; Sport
12;42087;1616;1;72;2;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
12;42088;1618;1;9;1;Road;Carbon;Supersix Evo 105;2240; Elite Road
12;42088;1618;2;46;5;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
12;42088;1618;3;17;3;Road;Aluminum;CAAD12 105;1680; Elite Road
12;42088;1618;4;36;2;Road;Aluminum;Synapse Sora;1030; Endurance Road
12;42088;1618;5;41;1;Road;Carbon;Slice Ultegra;2700; Triathalon
12;42088;1618;6;40;2;Road;Carbon;Slice Ultegra D12;3200; Triathalon
12;42088;1618;7;34;1;Road;Aluminum;Synapse Disc 105;1570; Endurance Road
12;42088;1618;8;80;1;Mountain;Aluminum;Bad Habit 2;2660; Trail
12;42088;1618;9;89;1;Mountain;Aluminum;Trail 1;1520; Sport
12;42088;1618;10;96;8;Mountain;Aluminum;Catalyst 3;480; Sport
12;42143;1729;1;44;1;Road;Carbon;SuperX Ultegra;2450; Cyclocross
12;42143;1729;2;97;1;Mountain;Aluminum;Catalyst 4;415; Sport
12;42143;1729;3;21;1;Road;Aluminum;CAAD8 Claris;815; Elite Road
12;42234;1863;1;23;1;Road;Carbon;Synapse Hi-Mod Disc Red;7460; Endurance Road
12;42234;1863;2;20;2;Road;Aluminum;CAAD8 Sora;1030; Elite Road
12;42234;1863;3;28;1;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
12;42240;1870;1;95;1;Mountain;Aluminum;Catalyst 2;585; Sport
12;42242;1879;1;93;3;Mountain;Aluminum;Trail 5;815; Sport
12;42254;1891;1;31;1;Road;Carbon;Synapse Carbon 105;2240; Endurance Road
12;42254;1891;2;30;1;Road;Carbon;Synapse Carbon Disc 105;2660; Endurance Road
12;42360;1993;1;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
13;40568;15;1;3;1;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 1;7990; Elite Road
13;40568;15;2;35;1;Road;Aluminum;Synapse Disc Tiagra;1250; Endurance Road
13;40568;15;3;65;3;Mountain;Aluminum;Scalpel 29 4;3200; Cross Country Race
13;40568;15;4;5;1;Road;Carbon;Supersix Evo Hi-Mod Utegra;4260; Elite Road
13;40568;15;5;19;1;Road;Aluminum;CAAD8 Tiagra;1250; Elite Road
13;40568;15;6;84;2;Mountain;Carbon;Habit Carbon SE;4480; Trail
13;40568;15;7;90;1;Mountain;Aluminum;Trail 2;1350; Sport
13;40568;15;8;16;1;Road;Aluminum;CAAD12 Disc 105;1950; Elite Road
13;40568;15;9;1;1;Road;Carbon;Supersix Evo Black Inc.;12790; Elite Road
13;40568;15;10;88;1;Mountain;Aluminum;Habit 6;1950; Trail
13;40568;15;11;44;1;Road;Carbon;SuperX Ultegra;2450; Cyclocross
13;40568;15;12;22;2;Road;Carbon;Synapse Hi-Mod Disc Black Inc.;9590; Endurance Road
13;40596;41;1;29;1;Road;Carbon;Synapse Carbon Ultegra 4;2660; Endurance Road
13;40596;41;2;65;2;Mountain;Aluminum;Scalpel 29 4;3200; Cross Country Race
13;40596;42;1;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
13;40596;42;2;95;3;Mountain;Aluminum;Catalyst 2;585; Sport
13;40596;42;3;42;1;Road;Carbon;Slice 105;1950; Triathalon
13;40596;42;4;90;1;Mountain;Aluminum;Trail 2;1350; Sport
13;40596;42;5;25;4;Road;Carbon;Synapse Hi-Mod Disc Ultegra;5330; Endurance Road
13;40596;42;6;7;1;Road;Carbon;Supersix Evo Ultegra 3;3200; Elite Road
13;40596;42;7;24;1;Road;Carbon;Synapse Hi-Mod Dura Ace;5860; Endurance Road
13;40596;42;8;15;1;Road;Aluminum;CAAD12 Ultegra;2240; Elite Road
13;40596;42;9;5;3;Road;Carbon;Supersix Evo Hi-Mod Utegra;4260; Elite Road
13;40596;42;10;1;1;Road;Carbon;Supersix Evo Black Inc.;12790; Elite Road
13;40596;42;11;17;2;Road;Aluminum;CAAD12 105;1680; Elite Road
13;40596;42;12;2;1;Road;Carbon;Supersix Evo Hi-Mod Team;10660; Elite Road
13;40596;42;13;72;1;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
13;40596;42;14;18;1;Road;Aluminum;CAAD8 105;1410; Elite Road
13;40596;42;15;41;1;Road;Carbon;Slice Ultegra;2700; Triathalon
13;40596;42;16;71;1;Mountain;Aluminum;F-Si 1;2340; Cross Country Race
13;40596;42;17;52;1;Mountain;Carbon;Trigger Carbon 2;5970; Over Mountain
13;40596;42;18;44;1;Road;Carbon;SuperX Ultegra;2450; Cyclocross
13;40612;52;1;46;1;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
13;40613;55;1;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
13;40613;55;2;29;1;Road;Carbon;Synapse Carbon Ultegra 4;2660; Endurance Road
13;40613;55;3;13;1;Road;Aluminum;CAAD12 Red;3200; Elite Road
13;40613;55;4;93;1;Mountain;Aluminum;Trail 5;815; Sport
13;40613;55;5;27;1;Road;Carbon;Synapse Carbon Disc Ultegra;3730; Endurance Road
13;40613;55;6;44;1;Road;Carbon;SuperX Ultegra;2450; Cyclocross
13;40646;88;1;14;1;Road;Aluminum;CAAD Disc Ultegra;2660; Elite Road
13;40675;128;1;24;1;Road;Carbon;Synapse Hi-Mod Dura Ace;5860; Endurance Road
13;40675;128;2;71;1;Mountain;Aluminum;F-Si 1;2340; Cross Country Race
13;40675;128;3;6;2;Road;Carbon;Supersix Evo Red;3940; Elite Road
13;40675;128;4;86;1;Mountain;Aluminum;Habit 4;2880; Trail
13;40675;128;5;95;1;Mountain;Aluminum;Catalyst 2;585; Sport
13;40675;128;6;89;1;Mountain;Aluminum;Trail 1;1520; Sport
13;40675;128;7;21;2;Road;Aluminum;CAAD8 Claris;815; Elite Road
13;40675;128;8;35;1;Road;Aluminum;Synapse Disc Tiagra;1250; Endurance Road
13;40675;128;9;80;1;Mountain;Aluminum;Bad Habit 2;2660; Trail
13;40675;128;10;15;1;Road;Aluminum;CAAD12 Ultegra;2240; Elite Road
13;40675;128;11;1;1;Road;Carbon;Supersix Evo Black Inc.;12790; Elite Road
13;40675;128;12;42;1;Road;Carbon;Slice 105;1950; Triathalon
13;40675;128;13;8;9;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
13;40675;128;14;29;1;Road;Carbon;Synapse Carbon Ultegra 4;2660; Endurance Road
13;40675;128;15;20;9;Road;Aluminum;CAAD8 Sora;1030; Elite Road
13;40675;128;16;32;1;Road;Carbon;Syapse Carbon Tiagra;1840; Endurance Road
13;40675;128;17;3;1;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 1;7990; Elite Road
13;40675;128;18;36;2;Road;Aluminum;Synapse Sora;1030; Endurance Road
13;40675;128;19;72;2;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
13;40675;128;20;43;1;Road;Carbon;SuperX Hi-Mod CX1;3500; Cyclocross
13;40675;128;21;22;1;Road;Carbon;Synapse Hi-Mod Disc Black Inc.;9590; Endurance Road
13;40675;128;22;45;2;Road;Carbon;SuperX 105;1960; Cyclocross
13;40675;128;23;92;5;Mountain;Aluminum;Trail 4;980; Sport
13;40675;128;24;13;1;Road;Aluminum;CAAD12 Red;3200; Elite Road
13;40675;128;25;34;1;Road;Aluminum;Synapse Disc 105;1570; Endurance Road
13;40675;128;26;9;1;Road;Carbon;Supersix Evo 105;2240; Elite Road
13;40683;139;1;20;1;Road;Aluminum;CAAD8 Sora;1030; Elite Road
13;40683;139;2;33;1;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
13;40683;139;3;36;1;Road;Aluminum;Synapse Sora;1030; Endurance Road
13;40683;139;4;31;1;Road;Carbon;Synapse Carbon 105;2240; Endurance Road
13;40695;147;1;3;1;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 1;7990; Elite Road
13;40695;147;2;39;1;Road;Carbon;Slice Hi-Mod Dura Ace D12;4500; Triathalon
13;40695;147;3;19;1;Road;Aluminum;CAAD8 Tiagra;1250; Elite Road
13;40695;147;4;53;3;Mountain;Carbon;Trigger Carbon 3;3730; Over Mountain
13;40695;147;5;42;1;Road;Carbon;Slice 105;1950; Triathalon
13;40695;147;6;8;1;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
13;40695;147;7;71;4;Mountain;Aluminum;F-Si 1;2340; Cross Country Race
13;40695;147;8;16;1;Road;Aluminum;CAAD12 Disc 105;1950; Elite Road
13;40695;147;9;35;1;Road;Aluminum;Synapse Disc Tiagra;1250; Endurance Road
13;40695;147;10;7;1;Road;Carbon;Supersix Evo Ultegra 3;3200; Elite Road
13;40695;147;11;33;1;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
13;40695;147;12;36;1;Road;Aluminum;Synapse Sora;1030; Endurance Road
13;40695;147;13;2;1;Road;Carbon;Supersix Evo Hi-Mod Team;10660; Elite Road
13;40695;147;14;78;1;Mountain;Aluminum;Beast of the East 3;1620; Trail
13;40695;147;15;13;9;Road;Aluminum;CAAD12 Red;3200; Elite Road
13;40695;147;16;5;1;Road;Carbon;Supersix Evo Hi-Mod Utegra;4260; Elite Road
13;40695;147;17;87;1;Mountain;Aluminum;Habit 5;2340; Trail
13;40695;147;18;86;1;Mountain;Aluminum;Habit 4;2880; Trail
13;40695;147;19;10;1;Road;Carbon;Supersix Evo Tiagra;1840; Elite Road
13;40695;147;20;38;1;Road;Carbon;Slice Hi-Mod Black Inc.;7000; Triathalon
13;40695;147;21;76;2;Mountain;Aluminum;Beast of the East 1;2770; Trail
13;40695;147;22;30;1;Road;Carbon;Synapse Carbon Disc 105;2660; Endurance Road
13;40695;147;23;18;3;Road;Aluminum;CAAD8 105;1410; Elite Road
13;40695;147;24;27;3;Road;Carbon;Synapse Carbon Disc Ultegra;3730; Endurance Road
13;40695;147;25;46;3;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
13;40697;150;1;32;9;Road;Carbon;Syapse Carbon Tiagra;1840; Endurance Road
13;40702;152;1;84;1;Mountain;Carbon;Habit Carbon SE;4480; Trail
13;40702;152;2;29;1;Road;Carbon;Synapse Carbon Ultegra 4;2660; Endurance Road
13;40702;152;3;42;1;Road;Carbon;Slice 105;1950; Triathalon
13;40702;152;4;97;1;Mountain;Aluminum;Catalyst 4;415; Sport
13;40702;152;5;25;2;Road;Carbon;Synapse Hi-Mod Disc Ultegra;5330; Endurance Road
13;40702;152;6;16;1;Road;Aluminum;CAAD12 Disc 105;1950; Elite Road
13;40702;152;7;9;1;Road;Carbon;Supersix Evo 105;2240; Elite Road
13;40702;152;8;3;1;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 1;7990; Elite Road
13;40702;152;9;44;10;Road;Carbon;SuperX Ultegra;2450; Cyclocross
13;40702;152;10;11;1;Road;Aluminum;CAAD12 Black Inc;5860; Elite Road
13;40702;152;11;40;1;Road;Carbon;Slice Ultegra D12;3200; Triathalon
13;40702;152;12;8;1;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
13;40702;152;13;24;2;Road;Carbon;Synapse Hi-Mod Dura Ace;5860; Endurance Road
13;40702;152;14;1;1;Road;Carbon;Supersix Evo Black Inc.;12790; Elite Road
13;40702;152;15;18;1;Road;Aluminum;CAAD8 105;1410; Elite Road
13;40702;152;16;32;1;Road;Carbon;Syapse Carbon Tiagra;1840; Endurance Road
13;40702;152;17;10;1;Road;Carbon;Supersix Evo Tiagra;1840; Elite Road
13;40702;152;18;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
13;40702;152;19;23;1;Road;Carbon;Synapse Hi-Mod Disc Red;7460; Endurance Road
13;40702;152;20;63;3;Mountain;Carbon;Scalpel 29 Carbon 2;5330; Cross Country Race
13;40702;152;21;19;1;Road;Aluminum;CAAD8 Tiagra;1250; Elite Road
13;40702;152;22;46;1;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
13;40702;152;23;79;1;Mountain;Aluminum;Bad Habit 1;3200; Trail
13;40737;200;1;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
13;40737;200;2;26;1;Road;Carbon;Synapse Carbon Disc Ultegra D12;4800; Endurance Road
13;40737;200;3;3;1;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 1;7990; Elite Road
13;40737;200;4;4;1;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 2;5330; Elite Road
13;40737;200;5;6;1;Road;Carbon;Supersix Evo Red;3940; Elite Road
13;40737;200;6;87;1;Mountain;Aluminum;Habit 5;2340; Trail
13;40737;200;7;2;1;Road;Carbon;Supersix Evo Hi-Mod Team;10660; Elite Road
13;40737;200;8;44;1;Road;Carbon;SuperX Ultegra;2450; Cyclocross
13;40737;200;9;36;1;Road;Aluminum;Synapse Sora;1030; Endurance Road
13;40737;200;10;29;5;Road;Carbon;Synapse Carbon Ultegra 4;2660; Endurance Road
13;40737;200;11;41;1;Road;Carbon;Slice Ultegra;2700; Triathalon
13;40737;200;12;11;1;Road;Aluminum;CAAD12 Black Inc;5860; Elite Road
13;40737;200;13;30;1;Road;Carbon;Synapse Carbon Disc 105;2660; Endurance Road
13;40746;210;1;20;2;Road;Aluminum;CAAD8 Sora;1030; Elite Road
13;40746;210;2;88;1;Mountain;Aluminum;Habit 6;1950; Trail
13;40746;210;3;77;1;Mountain;Aluminum;Beast of the East 2;2130; Trail
13;40767;224;1;79;4;Mountain;Aluminum;Bad Habit 1;3200; Trail
13;40767;224;2;27;1;Road;Carbon;Synapse Carbon Disc Ultegra;3730; Endurance Road
13;40767;224;3;19;1;Road;Aluminum;CAAD8 Tiagra;1250; Elite Road
13;40767;224;4;71;1;Mountain;Aluminum;F-Si 1;2340; Cross Country Race
13;40767;224;5;5;1;Road;Carbon;Supersix Evo Hi-Mod Utegra;4260; Elite Road
13;40767;224;6;33;1;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
13;40767;224;7;40;1;Road;Carbon;Slice Ultegra D12;3200; Triathalon
13;40767;224;8;32;1;Road;Carbon;Syapse Carbon Tiagra;1840; Endurance Road
13;40767;224;9;21;1;Road;Aluminum;CAAD8 Claris;815; Elite Road
13;40767;224;10;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
13;40767;224;11;41;3;Road;Carbon;Slice Ultegra;2700; Triathalon
13;40767;224;12;8;1;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
13;40767;224;13;20;1;Road;Aluminum;CAAD8 Sora;1030; Elite Road
13;40767;224;14;39;1;Road;Carbon;Slice Hi-Mod Dura Ace D12;4500; Triathalon
13;40767;224;15;42;3;Road;Carbon;Slice 105;1950; Triathalon
13;40767;224;16;12;1;Road;Aluminum;CAAD12 Disc Dura Ace;4260; Elite Road
13;40767;224;17;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
13;40767;224;18;10;1;Road;Carbon;Supersix Evo Tiagra;1840; Elite Road
13;40767;224;19;28;2;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
13;40767;224;20;31;1;Road;Carbon;Synapse Carbon 105;2240; Endurance Road
13;40767;224;21;36;5;Road;Aluminum;Synapse Sora;1030; Endurance Road
13;40767;224;22;16;1;Road;Aluminum;CAAD12 Disc 105;1950; Elite Road
13;40767;224;23;2;1;Road;Carbon;Supersix Evo Hi-Mod Team;10660; Elite Road
13;40767;224;24;14;1;Road;Aluminum;CAAD Disc Ultegra;2660; Elite Road
13;40767;224;25;76;1;Mountain;Aluminum;Beast of the East 1;2770; Trail
13;40771;225;1;32;1;Road;Carbon;Syapse Carbon Tiagra;1840; Endurance Road
13;40771;225;2;35;1;Road;Aluminum;Synapse Disc Tiagra;1250; Endurance Road
13;40792;240;1;21;1;Road;Aluminum;CAAD8 Claris;815; Elite Road
13;40792;240;2;80;1;Mountain;Aluminum;Bad Habit 2;2660; Trail
13;40792;240;3;26;3;Road;Carbon;Synapse Carbon Disc Ultegra D12;4800; Endurance Road
13;40792;240;4;40;1;Road;Carbon;Slice Ultegra D12;3200; Triathalon
13;40792;240;5;19;2;Road;Aluminum;CAAD8 Tiagra;1250; Elite Road
13;40792;240;6;23;1;Road;Carbon;Synapse Hi-Mod Disc Red;7460; Endurance Road
13;40792;240;7;34;1;Road;Aluminum;Synapse Disc 105;1570; Endurance Road
13;40792;240;8;16;1;Road;Aluminum;CAAD12 Disc 105;1950; Elite Road
13;40792;240;9;11;1;Road;Aluminum;CAAD12 Black Inc;5860; Elite Road
13;40792;240;10;32;1;Road;Carbon;Syapse Carbon Tiagra;1840; Endurance Road
13;40792;240;11;17;1;Road;Aluminum;CAAD12 105;1680; Elite Road
13;40792;240;12;33;1;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
13;40799;246;1;4;1;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 2;5330; Elite Road
13;40799;246;2;35;1;Road;Aluminum;Synapse Disc Tiagra;1250; Endurance Road
13;40799;246;3;3;1;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 1;7990; Elite Road
13;40799;246;4;40;1;Road;Carbon;Slice Ultegra D12;3200; Triathalon
13;40799;246;5;14;1;Road;Aluminum;CAAD Disc Ultegra;2660; Elite Road
13;40799;246;6;11;1;Road;Aluminum;CAAD12 Black Inc;5860; Elite Road
13;40799;246;7;45;1;Road;Carbon;SuperX 105;1960; Cyclocross
13;40799;246;8;34;1;Road;Aluminum;Synapse Disc 105;1570; Endurance Road
13;40799;246;9;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
13;40799;246;10;42;1;Road;Carbon;Slice 105;1950; Triathalon
13;40827;265;1;3;1;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 1;7990; Elite Road
13;40827;265;2;46;2;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
13;40827;265;3;35;1;Road;Aluminum;Synapse Disc Tiagra;1250; Endurance Road
13;40827;265;4;92;2;Mountain;Aluminum;Trail 4;980; Sport
13;40827;265;5;44;1;Road;Carbon;SuperX Ultegra;2450; Cyclocross
13;40827;265;6;18;1;Road;Aluminum;CAAD8 105;1410; Elite Road
13;40827;265;7;61;1;Mountain;Aluminum;Scalpel-Si 5;3200; Cross Country Race
13;40827;265;8;12;1;Road;Aluminum;CAAD12 Disc Dura Ace;4260; Elite Road
13;40827;265;9;28;1;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
13;40827;265;10;79;2;Mountain;Aluminum;Bad Habit 1;3200; Trail
13;40827;265;11;87;1;Mountain;Aluminum;Habit 5;2340; Trail
13;40863;296;1;6;1;Road;Carbon;Supersix Evo Red;3940; Elite Road
13;40970;373;1;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
13;40970;373;2;79;1;Mountain;Aluminum;Bad Habit 1;3200; Trail
13;40970;373;3;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
13;40970;373;4;65;1;Mountain;Aluminum;Scalpel 29 4;3200; Cross Country Race
13;40989;401;1;21;1;Road;Aluminum;CAAD8 Claris;815; Elite Road
13;40989;401;2;92;1;Mountain;Aluminum;Trail 4;980; Sport
13;40989;401;3;77;1;Mountain;Aluminum;Beast of the East 2;2130; Trail
13;40989;401;4;61;2;Mountain;Aluminum;Scalpel-Si 5;3200; Cross Country Race
13;41003;413;1;17;1;Road;Aluminum;CAAD12 105;1680; Elite Road
13;41003;413;2;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
13;41010;419;1;57;1;Mountain;Carbon;Scalpel-Si Hi-Mod 1;7460; Cross Country Race
13;41010;419;2;8;1;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
13;41010;419;3;89;1;Mountain;Aluminum;Trail 1;1520; Sport
13;41010;419;4;35;2;Road;Aluminum;Synapse Disc Tiagra;1250; Endurance Road
13;41010;419;5;33;1;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
13;41010;419;6;17;1;Road;Aluminum;CAAD12 105;1680; Elite Road
13;41010;419;7;6;1;Road;Carbon;Supersix Evo Red;3940; Elite Road
13;41016;426;1;87;1;Mountain;Aluminum;Habit 5;2340; Trail
13;41016;426;2;46;1;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
13;41016;426;3;53;1;Mountain;Carbon;Trigger Carbon 3;3730; Over Mountain
13;41016;426;4;18;1;Road;Aluminum;CAAD8 105;1410; Elite Road
13;41022;434;1;26;1;Road;Carbon;Synapse Carbon Disc Ultegra D12;4800; Endurance Road
13;41022;435;1;93;1;Mountain;Aluminum;Trail 5;815; Sport
13;41025;445;1;41;1;Road;Carbon;Slice Ultegra;2700; Triathalon
13;41025;445;2;92;4;Mountain;Aluminum;Trail 4;980; Sport
13;41025;445;3;45;1;Road;Carbon;SuperX 105;1960; Cyclocross
13;41025;445;4;29;1;Road;Carbon;Synapse Carbon Ultegra 4;2660; Endurance Road
13;41037;462;1;89;1;Mountain;Aluminum;Trail 1;1520; Sport
13;41037;462;2;9;1;Road;Carbon;Supersix Evo 105;2240; Elite Road
13;41037;462;3;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
13;41037;462;4;88;1;Mountain;Aluminum;Habit 6;1950; Trail
13;41037;462;5;13;1;Road;Aluminum;CAAD12 Red;3200; Elite Road
13;41037;462;6;39;1;Road;Carbon;Slice Hi-Mod Dura Ace D12;4500; Triathalon
13;41037;462;7;61;6;Mountain;Aluminum;Scalpel-Si 5;3200; Cross Country Race
13;41037;462;8;7;1;Road;Carbon;Supersix Evo Ultegra 3;3200; Elite Road
13;41037;462;9;10;1;Road;Carbon;Supersix Evo Tiagra;1840; Elite Road
13;41037;462;10;5;1;Road;Carbon;Supersix Evo Hi-Mod Utegra;4260; Elite Road
13;41037;462;11;54;1;Mountain;Carbon;Trigger Carbon 4;3200; Over Mountain
13;41037;462;12;62;1;Mountain;Carbon;Scalpel 29 Carbon Race;6390; Cross Country Race
13;41037;462;13;41;1;Road;Carbon;Slice Ultegra;2700; Triathalon
13;41037;462;14;8;1;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
13;41037;462;15;18;1;Road;Aluminum;CAAD8 105;1410; Elite Road
13;41037;462;16;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
13;41037;462;17;76;1;Mountain;Aluminum;Beast of the East 1;2770; Trail
13;41037;462;18;28;1;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
13;41037;462;19;31;1;Road;Carbon;Synapse Carbon 105;2240; Endurance Road
13;41037;462;20;46;1;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
13;41037;462;21;36;1;Road;Aluminum;Synapse Sora;1030; Endurance Road
13;41080;500;1;89;1;Mountain;Aluminum;Trail 1;1520; Sport
13;41080;500;2;2;1;Road;Carbon;Supersix Evo Hi-Mod Team;10660; Elite Road
13;41092;513;1;93;3;Mountain;Aluminum;Trail 5;815; Sport
13;41099;519;1;19;1;Road;Aluminum;CAAD8 Tiagra;1250; Elite Road
13;41099;519;2;76;4;Mountain;Aluminum;Beast of the East 1;2770; Trail
